COUNTYFP,latitude,longitude
37183,35.922925,-78.806756
37183,35.921558,-78.75820999999999
37183,36.011448,-78.699316
37183,36.070834,-78.751273
37183,36.074484,-78.683224
37183,36.021826,-78.546414
37183,35.896738,-78.30740899999999
37183,35.81812,-78.255973
37183,35.707072,-78.468503
37183,35.570065,-78.642702
37183,35.519458,-78.708902
37183,35.583672,-78.914734
37183,35.610135,-78.995059
37183,35.771898,-78.93627099999999
17061,39.142289999999996,-90.61453999999999
17061,39.198623999999995,-90.59123
17061,39.395775,-90.613694
17061,39.457446999999995,-90.610502
17061,39.521727999999996,-90.58105499999999
17061,39.520192,-90.301801
17061,39.520315,-90.15375
17061,39.261947,-90.14806899999999
17061,39.225052999999996,-90.314071
17061,39.174279999999996,-90.313531
17061,39.184895,-90.580587
17061,39.117591999999995,-90.603569
17061,39.142289999999996,-90.61453999999999
17017,39.965285,-90.512616
17017,39.987891,-90.513747
17017,40.020562,-90.435852
17017,40.124217,-90.354524
17017,40.055369,-90.285192
17017,40.05377,-90.194667
17017,40.108908,-89.99508999999999
17017,39.901925,-89.994506
17017,39.872859999999996,-89.994405
17017,39.876613,-90.583652
17017,39.965285,-90.512616
40075,35.114509,-99.409291
40075,35.116738,-99.360226
40075,35.116343,-98.750344
40075,35.124181,-98.65126699999999
40075,35.097352,-98.621054
40075,34.854953,-98.619816
40075,34.855122,-98.82604099999999
40075,34.594412999999996,-98.826008
40075,34.594366,-99.00110699999999
40075,34.637872,-99.001025
40075,34.63795,-99.10315
40075,34.701557,-99.052511
40075,34.702352,-99.149114
40075,34.84954,-99.14457
40075,34.822114,-99.246462
40075,34.857631999999995,-99.30622
40075,35.041697,-99.327788
40075,35.087866999999996,-99.36836699999999
40075,35.114509,-99.409291
40099,34.506788,-97.35211
40099,34.506532,-97.143958
40099,34.622762,-97.20007299999999
40099,34.636811,-96.932328
40099,34.593261,-96.932423
40099,34.593219999999995,-96.82728999999999
40099,34.505989,-96.827288
40099,34.506053,-96.880814
40099,34.332977,-96.881005
40099,34.332661,-96.93345699999999
40099,34.332637999999996,-97.02870399999999
40099,34.375415,-97.03648799999999
40099,34.376227,-97.35215799999999
40099,34.506788,-97.35211
42109,40.807334,-77.356628
42109,40.888031999999995,-76.942073
42109,40.881994,-76.800242
42109,40.80901,-76.849645
42109,40.706693,-76.864014
42109,40.638377999999996,-76.93974899999999
42109,40.691552,-77.109453
42109,40.693594999999995,-77.287941
42109,40.701667,-77.354097
42109,40.807334,-77.356628
45027,33.643910999999996,-80.53408499999999
45027,33.737528,-80.449293
45027,33.795999,-80.262672
45027,33.838982,-80.195371
45027,33.946526999999996,-79.97460099999999
45027,33.885717,-79.945584
45027,33.885245,-79.87562
45027,33.818647999999996,-79.91530499999999
45027,33.767905999999996,-79.995638
45027,33.72159,-79.97438199999999
45027,33.496891,-80.101697
45027,33.448463,-80.150003
45027,33.443716,-80.222267
45027,33.445339,-80.39314499999999
45027,33.558481,-80.496273
45027,33.629031999999995,-80.540514
45027,33.643910999999996,-80.53408499999999
47185,35.831254,-85.68209499999999
47185,35.847384999999996,-85.632449
47185,35.971500999999996,-85.662917
47185,36.015053,-85.644604
47185,36.082012,-85.507677
47185,36.031591999999996,-85.30936299999999
47185,35.979154,-85.264206
47185,35.913039999999995,-85.24269799999999
47185,35.798747999999996,-85.248435
47185,35.793388,-85.269359
47185,35.821973,-85.265064
47185,35.814690999999996,-85.42317899999999
47185,35.822655999999995,-85.47421299999999
47185,35.806515,-85.499398
47185,35.815815,-85.517326
47185,35.807283,-85.526581
47185,35.792077,-85.519775
47185,35.797325,-85.54320899999999
47185,35.806304,-85.598389
47185,35.794996,-85.602876
47185,35.819589,-85.663609
47185,35.831254,-85.68209499999999
29171,40.5803970326092,-93.3743862587638
29171,40.580514,-93.34544199999999
29171,40.582854,-93.135802
29171,40.5838234773251,-93.0972912037498
29171,40.587742999999996,-92.94159499999999
29171,40.5895828338363,-92.71459726304501
29171,40.560936999999996,-92.683402
29171,40.445893,-92.70931999999999
29171,40.343466,-92.684167
29171,40.342735999999995,-92.855629
29171,40.385894,-92.855313
29171,40.382999,-93.366935
29171,40.472212,-93.37483999999999
29171,40.5803970326092,-93.3743862587638
34001,39.578461999999995,-74.91188199999999
34001,39.608352,-74.87725999999999
34001,39.674864,-74.80008699999999
34001,39.729775,-74.736216
34001,39.722063,-74.723856
34001,39.626799,-74.654318
34001,39.55146,-74.475664
34001,39.557255,-74.41739299999999
34001,39.498537,-74.380796
34001,39.50836979749779,-74.2910153361548
34001,39.507705,-74.291585
34001,39.471444999999996,-74.304343
34001,39.402017,-74.36699
34001,39.360816,-74.41269199999999
34001,39.313815999999996,-74.52179699999999
34001,39.3000254911844,-74.5407878555825
34001,39.288557999999995,-74.653206
34001,39.323814999999996,-74.861294
34001,39.423958,-74.856015
34001,39.514967,-74.985271
34001,39.578461999999995,-74.91188199999999
30031,45.798306,-111.805259
30031,45.795738,-111.705467
30031,45.8335,-111.660057
30031,45.906681999999996,-111.587696
30031,45.996322,-111.419618
30031,46.061951,-111.423831
30031,46.122606999999995,-111.349372
30031,46.187785,-111.346652
30031,46.192834,-111.061956
30031,46.192699,-110.783833
30031,46.141846,-110.790767
30031,45.590682,-110.794774
30031,45.59065,-110.857382
30031,45.524879,-110.858252
30031,45.524861,-110.919222
30031,45.351273,-110.917899
30031,45.351391,-111.038169
30031,45.00088000330769,-111.04431854543
30031,44.866658,-111.056888
30031,44.725342999999995,-111.055511
30031,44.6662623099175,-111.055332727124
30031,44.624927,-111.055208
30031,44.474072,-111.048974
30031,44.493659,-111.122654
30031,44.535731999999996,-111.143557
30031,44.575696,-111.201459
30031,44.623402,-111.224161
30031,44.668279,-111.26875
30031,44.724474,-111.323669
30031,44.7511964139636,-111.377138236735
30031,45.350547999999996,-111.35003
30031,45.641937999999996,-111.35138
30031,45.642257,-111.536241
30031,45.743344,-111.659738
30031,45.743278,-111.721683
30031,45.772369,-111.721847
30031,45.772554,-111.763273
30031,45.786828,-111.763324
30031,45.786747999999996,-111.80538
30031,45.798306,-111.805259
30101,48.99889377663369,-112.19341019591401
30101,48.998917,-112.14376899999999
30101,48.998067,-111.854088
30101,48.996963,-111.500812
30101,48.997229786811594,-111.26986200082901
30101,48.219530999999996,-111.275306
30101,48.219542,-111.409018
30101,48.219549,-111.665599
30101,48.349455999999996,-111.665756
30101,48.349812,-111.795855
30101,48.393080999999995,-111.79590999999999
30101,48.394265,-111.990889
30101,48.438545999999995,-111.990944
30101,48.477578,-112.184784
30101,48.99889377663369,-112.19341019591401
40141,34.426657,-99.237922
40141,34.588035999999995,-99.16332
40141,34.63795,-99.10315
40141,34.637872,-99.001025
40141,34.594366,-99.00110699999999
40141,34.594412999999996,-98.826008
40141,34.50737,-98.82607
40141,34.50746,-98.661982
40141,34.405947999999995,-98.66195599999999
40141,34.333431,-98.662004
40141,34.33372,-98.60965999999999
40141,34.1562099394967,-98.6103517816447
40141,34.164441,-98.648073
40141,34.133154999999995,-98.690072
40141,34.130992,-98.73723199999999
40141,34.155901,-98.80681
40141,34.160446,-98.87222899999999
40141,34.203686,-98.94022
40141,34.2046698986035,-98.95232488752819
40141,34.208782,-99.002916
40141,34.201256,-99.0588
40141,34.209351999999996,-99.131553
40141,34.214312,-99.189511
40141,34.31397,-99.2116
40141,34.3253735743726,-99.2216079008455
40141,34.426657,-99.237922
16041,42.285229,-112.126194
16041,42.28555,-111.983848
16041,42.256276,-111.896728
16041,42.416157999999996,-111.875636
16041,42.430634999999995,-111.733742
16041,42.415395,-111.599227
16041,42.351386,-111.552151
16041,42.207542,-111.626104
16041,42.099005999999996,-111.599116
16041,42.074436999999996,-111.521577
16041,41.9996856683522,-111.507813035176
16041,41.99933,-111.750778
16041,41.997598429406594,-112.10944305582001
16041,42.169911,-112.109271
16041,42.238262999999996,-112.070959
16041,42.285229,-112.126194
17163,38.530877711821,-90.2552948876694
17163,38.544751999999995,-90.248913
17163,38.611551,-90.18450999999999
17163,38.659549999999996,-90.18110999999999
17163,38.660372885310494,-90.18152438153129
17163,38.658449,-90.037105
17163,38.655026,-89.706949
17163,38.415779,-89.704245
17163,38.219404,-89.703256
17163,38.220755,-89.89904299999999
17163,38.287548,-89.901248
17163,38.308935999999996,-90.036107
17163,38.426674,-90.14540000000001
17163,38.518263021789004,-90.2610973860555
17163,38.530877711821,-90.2552948876694
18077,38.815405999999996,-85.68383899999999
18077,38.824247,-85.61059499999999
18077,38.912217,-85.5382
18077,38.912998,-85.444897
18077,38.913803,-85.203166
18077,38.6974407918463,-85.20176062254859
18077,38.722494,-85.238665
18077,38.741172,-85.275454
18077,38.7348167543477,-85.3326407337514
18077,38.733892999999995,-85.340953
18077,38.73598,-85.400481
18077,38.713367999999996,-85.44886199999999
18077,38.659318999999996,-85.43874199999999
18077,38.598292,-85.43616999999999
18077,38.5862856131089,-85.43141607075219
18077,38.606736,-85.49666599999999
18077,38.606155,-85.56998
18077,38.678706,-85.57092999999999
18077,38.736731,-85.68333799999999
18077,38.815405999999996,-85.68383899999999
19177,40.899719999999995,-92.17907199999999
19177,40.901087,-91.71817999999999
19177,40.813544,-91.71878699999999
19177,40.603740139296,-91.71665498768189
19177,40.61364,-91.729115
19177,40.60615,-91.939292
19177,40.606060586354005,-91.9431174596857
19177,40.600529,-92.17978
19177,40.899719999999995,-92.17907199999999
19085,41.8660952477016,-96.1268212534654
19085,41.863147,-95.672771
19085,41.863448999999996,-95.557277
19085,41.602382999999996,-95.558143
19085,41.602333,-95.497793
19085,41.506074,-95.497997
19085,41.5068906409415,-95.9940203930119
19085,41.544004,-96.005079
19085,41.528199,-96.08049299999999
19085,41.561085999999996,-96.09182
19085,41.613495,-96.118105
19085,41.668548,-96.11148299999999
19085,41.6765089897621,-96.10793787174649
19085,41.72218,-96.08760000000001
19085,41.793002,-96.064537
19085,41.840339,-96.107911
19085,41.8660952477016,-96.1268212534654
29227,40.5717595874,-94.6320259176948
29227,40.570738999999996,-94.533878
29227,40.570959458357,-94.47120772712319
29227,40.571524,-94.310724
29227,40.572014612126594,-94.23224071020829
29227,40.470357,-94.23156499999999
29227,40.384254,-94.214278
29227,40.386714,-94.59848699999999
29227,40.398762999999995,-94.60848
29227,40.472513,-94.631889
29227,40.5717595874,-94.6320259176948
26071,46.419703999999996,-88.991236
26071,46.420139,-88.67939199999999
26071,46.419951,-88.116571
26071,46.246618,-88.117407
26071,45.922811242262696,-88.1168565373761
26071,45.947111,-88.17800799999999
26071,45.962983,-88.246307
26071,45.959368999999995,-88.30951999999999
26071,45.991654,-88.380183
26071,45.979687999999996,-88.409864
26071,46.020821999999995,-88.526673
26071,46.015132,-88.59385999999999
26071,45.990626999999996,-88.613063
26071,45.989287,-88.65776
26071,46.013538,-88.679132
26071,46.0144656703203,-88.68323220849939
26071,46.027308,-88.739994
26071,46.021609,-88.811948
26071,46.072107163775996,-88.9327684510096
26071,46.096536354436,-88.99121702839601
26071,46.332308,-88.991012
26071,46.419703999999996,-88.991236
27169,44.192721999999996,-92.079397
27169,44.1972265195522,-91.85449997529768
27169,44.164235,-91.817302
27169,44.128853,-91.71909699999999
27169,44.064108999999995,-91.64787299999999
27169,44.026900999999995,-91.57328299999999
27169,44.0242093165812,-91.5592155630397
27169,44.001501,-91.440536
27169,43.9842968803226,-91.4235686998173
27169,43.917231,-91.35742599999999
27169,43.852733,-91.29100199999999
27169,43.847065,-91.2876556273671
27169,43.846934999999995,-91.730424
27169,43.84708,-92.079292
27169,44.106988,-92.07949099999999
27169,44.192721999999996,-92.079397
28131,30.909912,-89.340806
28131,30.909876999999998,-89.13796699999999
28131,30.910788,-88.885038
28131,30.735591,-88.884534
28131,30.677291999999998,-88.88453299999999
28131,30.677159999999997,-89.240073
28131,30.64772,-89.34144599999999
28131,30.909912,-89.340806
40083,36.164663,-97.675617
40083,36.164462,-97.460792
40083,36.164328999999995,-97.37476799999999
40083,36.159072,-97.35413199999999
40083,35.984933999999996,-97.35387
40083,36.010877,-97.32361999999999
40083,35.944795,-97.203592
40083,35.941991,-97.14058299999999
40083,35.724441,-97.141072
40083,35.72597,-97.674026
40083,36.164663,-97.675617
39067,40.214253,-81.33805699999999
39067,40.304316,-81.33460099999999
39067,40.303433999999996,-81.275319
39067,40.433485999999995,-81.26995099999999
39067,40.432460999999996,-81.237687
39067,40.433457,-81.21230899999999
39067,40.4247,-80.94191099999999
39067,40.422928999999996,-80.865504
39067,40.159495,-80.882892
39067,40.166998,-81.089702
39067,40.172138,-81.195889
39067,40.170075,-81.22592399999999
39067,40.171999,-81.339565
39067,40.214253,-81.33805699999999
12001,29.830143999999997,-82.658554
12001,29.828473,-82.641008
12001,29.940880999999997,-82.52970499999999
12001,29.945234,-82.510819
12001,29.923092999999998,-82.418728
12001,29.843010999999997,-82.27256299999999
12001,29.835949,-82.13312599999999
12001,29.718232,-82.05562499999999
12001,29.702568999999997,-82.050955
12001,29.471231999999997,-82.055899
12001,29.441847,-82.05564299999999
12001,29.422172,-82.19963899999999
12001,29.484067,-82.211449
12001,29.485048,-82.40661999999999
12001,29.480055,-82.556766
12001,29.537606,-82.557565
12001,29.564811,-82.656301
12001,29.830143999999997,-82.658554
20181,39.568178980673096,-102.04996185782801
20181,39.568360999999996,-101.413913
20181,39.568369,-101.389068
20181,39.135117,-101.391717
20181,39.134761,-101.478195
20181,39.133146709511195,-102.047200721701
20181,39.373712,-102.04896
20181,39.568178980673096,-102.04996185782801
29051,38.427828999999996,-92.49518499999999
29051,38.739129999999996,-92.394866
29051,38.679517,-92.357813
29051,38.643167,-92.22066099999999
29051,38.578057,-92.16166299999999
29051,38.5709,-92.008983
29051,38.466479,-92.043489
29051,38.469687,-92.167357
29051,38.401937,-92.114977
29051,38.335536,-92.194476
29051,38.341344,-92.408407
29051,38.425331,-92.40348399999999
29051,38.427828999999996,-92.49518499999999
37047,34.2993039510346,-79.0712436122253
37047,34.443008,-78.959698
37047,34.484778,-78.868961
37047,34.462578,-78.830353
37047,34.460868999999995,-78.64837299999999
37047,34.3774,-78.44532
37047,34.367536,-78.334569
37047,34.399468999999996,-78.256085
37047,34.353305999999996,-78.20253199999999
37047,34.357006999999996,-78.16235
37047,34.216305,-78.254622
37047,34.204893,-78.37429499999999
37047,34.139494,-78.422921
37047,34.165865,-78.515289
37047,34.145747,-78.54521799999999
37047,34.061848999999995,-78.557052
37047,34.009854,-78.640688
37047,33.9450557205328,-78.6508712805333
37047,34.081005999999995,-78.81170999999999
37047,34.29924,-79.071169
37047,34.2993039510346,-79.0712436122253
39155,41.34786,-81.00331899999999
39155,41.501684999999995,-81.003125
39155,41.499924051206,-80.5191767503534
39155,41.4890121901546,-80.5191651698956
39155,41.333502144193595,-80.5190001313643
39155,41.232555999999995,-80.51889299999999
39155,41.1333865025489,-80.519196690325
39155,41.134189,-81.00229
39155,41.271842,-81.00287999999999
39155,41.347859,-81.003191
39155,41.34786,-81.00331899999999
21029,38.040545,-85.88280499999999
21029,38.087311,-85.712578
21029,38.083864,-85.529477
21029,38.118383,-85.42882999999999
21029,38.104760999999996,-85.436129
21029,38.011267,-85.516882
21029,37.990654,-85.48920199999999
21029,37.885129,-85.576259
21029,37.814878,-85.68064799999999
21029,37.811789999999995,-85.737777
21029,37.879284,-85.83819799999999
21029,37.945385,-85.854871
21029,37.998756,-85.938321
21029,38.040545,-85.88280499999999
30029,48.225953999999994,-115.020079
30029,48.226124999999996,-114.848098
30029,48.573502,-114.849803
30029,48.573546,-114.888679
30029,48.658764999999995,-114.88859
30029,48.658877999999994,-114.63900699999999
30029,48.684577,-114.692131
30029,48.751858,-114.612063
30029,48.809751999999996,-114.732545
30029,48.842115,-114.691671
30029,48.938677999999996,-114.718806
30029,48.973276,-114.68480000000001
30029,49.0005870038886,-114.727045223277
30029,49.000724999999996,-114.678217
30029,49.00139,-114.375977
30029,48.999703,-114.180211
30029,48.9993558816638,-114.06817845428
30029,48.961343,-114.021207
30029,48.888954,-114.058093
30029,48.833214999999996,-114.004135
30029,48.84553,-113.790539
30029,48.719865,-113.702938
30029,48.614335,-113.750454
30029,48.575173,-113.59905
30029,48.586872,-113.543488
30029,48.547554999999996,-113.467372
30029,48.453115,-113.47916000000001
30029,48.423911999999994,-113.355976
30029,48.387961,-113.333424
30029,48.341502,-113.387048
30029,48.310263,-113.349046
30029,48.235752,-113.22767999999999
30029,48.170426,-113.230906
30029,48.131029999999996,-113.014811
30029,47.975713,-112.878931
30029,47.953917999999994,-112.984734
30029,47.918181999999995,-113.086634
30029,47.749916999999996,-113.080997
30029,47.719764,-113.165811
30029,47.595507,-113.144368
30029,47.595507,-113.325845
30029,47.600057,-113.466485
30029,47.600027,-113.634079
30029,47.72144,-113.603924
30029,47.719998,-113.640588
30029,47.805153,-113.6817
30029,47.890963,-113.668077
30029,47.952951999999996,-113.747183
30029,47.978877,-113.842313
30029,48.0519,-113.884541
30029,48.051652999999995,-114.029042
30029,48.023148,-114.078282
30029,47.96255,-114.038545
30029,47.961988999999996,-114.49219
30029,47.789941,-114.47729
30029,47.789871,-114.604462
30029,47.875605,-114.604584
30029,47.872806999999995,-114.989344
30029,48.017621,-115.010672
30029,48.225953999999994,-115.020079
13287,31.803579,-83.802723
13287,31.804128,-83.612642
13287,31.854089,-83.612256
13287,31.853102,-83.54164
13287,31.847312,-83.480176
13287,31.793612,-83.45886999999999
13287,31.757861,-83.453634
13287,31.708596999999997,-83.452919
13287,31.593989999999998,-83.50070199999999
13287,31.596466,-83.648972
13287,31.567977,-83.649384
13287,31.622028,-83.718774
13287,31.622929,-83.796846
13287,31.803579,-83.802723
31141,41.742238,-97.83049299999999
31141,41.743207,-97.36806999999999
31141,41.743085,-97.252425
31141,41.384212,-97.253519
31141,41.400638,-97.28776099999999
31141,41.396415999999995,-97.368186
31141,41.361934,-97.52241199999999
31141,41.333118999999996,-97.598253
31141,41.395067999999995,-97.598461
31141,41.394876,-97.70376499999999
31141,41.526796,-97.703627
31141,41.526174,-97.82984599999999
31141,41.742238,-97.83049299999999
17039,40.282038,-89.148764
17039,40.282865,-88.919544
17039,40.281501,-88.574885
17039,40.098813,-88.745344
17039,40.055191,-88.745164
17039,40.048853,-89.144764
17039,40.282038,-89.148764
24039,38.187066,-75.942375
24039,38.200858,-75.864104
24039,38.219709301961004,-75.8754473114647
24039,38.285182999999996,-75.768671
24039,38.298845,-75.662679
24039,38.278625999999996,-75.612764
24039,38.17874,-75.545898
24039,38.08948,-75.54087
24039,38.041852999999996,-75.661827
24039,37.994211,-75.624341
24039,37.950796,-75.66971099999999
24039,37.971309999999995,-75.722662
24039,37.972594,-75.78381499999999
24039,37.91831,-75.860727
24039,37.916848,-75.892686
24039,37.974514,-75.898956
24039,38.038778,-75.857507
24039,38.060134999999995,-75.858881
24039,38.100968,-75.86381
24039,38.124209,-75.937089
24039,38.187066,-75.942375
24039,38.025532999999996,-76.046213
24039,38.036705999999995,-76.00733699999999
24039,38.004891,-75.98008899999999
24039,37.938120999999995,-75.98464799999999
24039,37.953586,-76.04652999999999
24039,38.025532999999996,-76.046213
06093,41.714054999999995,-123.66020499999999
06093,41.829487,-123.703681
06093,41.889353,-123.64281199999999
06093,41.903141,-123.56544199999999
06093,41.9991725180329,-123.51911283680401
06093,42.001641,-123.43477
06093,41.999108,-123.347562
06093,42.004970062256,-123.23100126057801
06093,42.009246999999995,-123.145959
06093,42.003049,-123.045254
06093,42.004070999999996,-122.80008
06093,42.00846,-122.501135
06093,42.007764730496596,-122.28974909615701
06093,42.007763999999995,-122.28952699999999
06093,42.005766,-122.101922
06093,42.00307,-121.846712
06093,42.000350999999995,-121.675348
06093,41.997190033272595,-121.447539998048
06093,41.949945,-121.457213
06093,41.776392,-121.448981
06093,41.183484,-121.446495
06093,41.182674999999996,-122.49837600000001
06093,41.213525,-122.522636
06093,41.342985,-122.50389
06093,41.359007999999996,-122.585241
06093,41.289237,-122.653686
06093,41.202450999999996,-122.811342
06093,41.205141999999995,-122.885921
06093,41.112074,-122.973382
06093,41.028475,-122.897411
06093,40.99399,-122.917529
06093,41.004058,-123.03680800000001
06093,41.075429,-123.109077
06093,41.075762999999995,-123.23948
06093,41.122890999999996,-123.273402
06093,41.179944,-123.40829099999999
06093,41.376934,-123.487831
06093,41.38209,-123.661363
06093,41.462126999999995,-123.61179
06093,41.535024,-123.648046
06093,41.595613,-123.719174
06093,41.714054999999995,-123.66020499999999
04012,33.405048,-114.72528199999999
04012,33.418299,-114.673901
04012,33.422726,-114.635183
04012,33.433544999999796,-114.629146518189
04012,33.490653,-114.597283
04012,33.552231,-114.524599
04012,33.60665,-114.529186
04012,33.661583,-114.525201
04012,33.693022,-114.504993
04012,33.719155,-114.496565
04012,33.760464999999996,-114.504863
04012,33.827777999999995,-114.520465
04012,33.864276,-114.505638
04012,33.900639999999996,-114.508708
04012,33.928498999999995,-114.534987
04012,33.957263999999995,-114.509568
04012,34.010968,-114.454807
04012,34.042615,-114.435504
04012,34.078931406279494,-114.43009113852001
04012,34.092787,-114.428026
04012,34.11154,-114.405941
04012,34.134457999999995,-114.348052
04012,34.166725,-114.292806
04012,34.186928,-114.229715
04012,34.239968999999995,-114.17805
04012,34.259538,-114.139055
04012,34.3031275138817,-114.14081715128
04012,34.259819,-114.031132
04012,34.251265,-113.851708
04012,34.210029,-113.679109
04012,34.229334,-113.606093
04012,34.306377,-113.539524
04012,34.291968,-113.370507
04012,34.317876999999996,-113.333508
04012,33.999227,-113.333753
04012,33.566289,-113.333331
04012,33.377424999999995,-113.33392
04012,33.377578,-113.958046
04012,33.464655,-113.958042
04012,33.463574,-114.267815
04012,33.029815,-114.268748
04012,33.0246287635685,-114.517066790281
04012,33.036542,-114.575161
04012,33.031051999999995,-114.628293
04012,33.037984,-114.670803
04012,33.105335,-114.706175
04012,33.159518999999996,-114.679359
04012,33.2303,-114.678097
04012,33.255597,-114.674491
04012,33.288078999999996,-114.723259
04012,33.323420999999996,-114.707962
04012,33.376628,-114.707348
04012,33.405048,-114.72528199999999
12087,24.710476999999997,-81.148718
12087,24.772596,-81.03890799999999
12087,24.851753,-80.847471
12087,25.006995,-80.610869
12087,25.095457,-80.516571
12087,25.156674,-80.500513
12087,25.199807999999997,-80.49539399999999
12087,25.205579,-80.492769
12087,25.224785999999998,-80.482826
12087,25.240240999999997,-80.450659
12087,25.23631,-80.41887
12087,25.253536999999998,-80.394931
12087,25.272937,-80.39508099999999
12087,25.310215,-80.37212099999999
12087,25.354328,-80.26445
12087,25.3370694594127,-80.23239055893039
12087,25.326819999999998,-80.23855499999999
12087,25.153228,-80.358183
12087,24.999323999999998,-80.49676099999999
12087,24.866131,-80.651189
12087,24.707852,-80.966245
12087,24.669463,-81.10337299999999
12087,24.710476999999997,-81.148718
12087,25.803129028431,-81.44186477179919
12087,25.805377,-80.87309599999999
12087,25.760885,-80.873125
12087,25.363992999999997,-80.87319
12087,25.177520326526096,-80.8581700400306
12087,25.174321,-80.87545999999999
12087,25.141301,-80.91592399999999
12087,25.125403,-81.009598
12087,25.118796999999997,-81.079859
12087,25.183,-81.14227799999999
12087,25.245856999999997,-81.170907
12087,25.332793,-81.14810299999999
12087,25.407577,-81.146765
12087,25.504936999999998,-81.208201
12087,25.599041,-81.24051899999999
12087,25.673554,-81.289901
12087,25.703526,-81.355986
12087,25.776750999999997,-81.38381
12087,25.803129028431,-81.44186477179919
12087,24.568745,-81.81169299999999
12087,24.653516999999997,-81.751266
12087,24.699514,-81.672338
12087,24.736696,-81.584599
12087,24.756353999999998,-81.571151
12087,24.813364,-81.44351
12087,24.755184999999997,-81.305054
12087,24.673997999999997,-81.24323199999999
12087,24.637774,-81.342192
12087,24.623544,-81.401889
12087,24.642677,-81.44391499999999
12087,24.621239,-81.517404
12087,24.593107,-81.595334
12087,24.558676,-81.685243
12087,24.545469,-81.812536
12087,24.568745,-81.81169299999999
12087,24.543070999999998,-82.01491
12087,24.580682,-81.983908
12087,24.58412,-81.86871099999999
12087,24.498130999999997,-81.918855
12087,24.498715999999998,-82.02809099999999
12087,24.543070999999998,-82.01491
12087,24.574699,-82.188031
12087,24.622481,-82.144099
12087,24.590071,-82.086643
12087,24.533288,-82.100757
12087,24.52947,-82.17945399999999
12087,24.574699,-82.188031
12033,30.951459999999997,-87.592064
12033,30.997422,-87.59893699999999
12033,30.9974221769053,-87.5988289462621
12033,30.997552,-87.519533
12033,30.998058,-87.42579099999999
12033,30.998403999999997,-87.31220599999999
12033,30.999021835748003,-87.163645308459
12033,30.925441,-87.28688199999999
12033,30.847265999999998,-87.313611
12033,30.72691,-87.30850199999999
12033,30.711686999999998,-87.269407
12033,30.611280999999998,-87.258884
12033,30.555266,-87.209715
12033,30.500196,-87.124968
12033,30.420294,-87.1344
12033,30.384245999999997,-87.22822599999999
12033,30.319632929801003,-87.2297658113648
12033,30.315479999999997,-87.267827
12033,30.317814,-87.319518
12033,30.297127999999997,-87.419859
12033,30.280434999999997,-87.51832399999999
12033,30.344096999999998,-87.452282
12033,30.403192999999998,-87.431784
12033,30.436643,-87.366601
12033,30.457289,-87.41468499999999
12033,30.507483999999998,-87.444722
12033,30.550251999999997,-87.43145
12033,30.604383,-87.401189
12033,30.657200999999997,-87.400189
12033,30.692660999999998,-87.442291
12033,30.738284999999998,-87.52362099999999
12033,30.767481,-87.54226799999999
12033,30.865857,-87.63494299999999
12033,30.951459999999997,-87.592064
20007,37.470421,-99.012598
20007,37.471013,-98.464663
20007,37.384144,-98.464933
20007,37.384056,-98.34980399999999
20007,36.9979692086496,-98.34714877974469
20007,36.997961,-98.354073
20007,36.9985242404006,-98.5446619733489
20007,36.999255,-98.79193599999999
20007,36.9993580981444,-99.00030105388419
20007,37.375022,-99.001378
20007,37.384263,-99.011499
20007,37.470421,-99.012598
13047,34.98507764474169,-85.2650550217158
13047,34.986883,-85.045183
13047,34.9872056139756,-84.9798540252315
13047,34.819478,-85.06164799999999
13047,34.767638999999996,-85.144789
13047,34.775079999999996,-85.20185599999999
13047,34.854451,-85.20218
13047,34.854276999999996,-85.26476199999999
13047,34.98507764474169,-85.2650550217158
13033,32.937796,-82.272353
13033,33.062827,-82.29118
13033,33.231211,-82.232554
13033,33.267396999999995,-82.26758
13033,33.296771,-82.17424
13033,33.230612,-82.097135
13033,33.2472520854299,-81.8465005323579
13033,33.241746,-81.846536
13033,33.203648,-81.76353499999999
13033,33.1972658882973,-81.76250598279579
13033,33.15155,-81.755135
13033,33.103152,-81.658433
13033,33.089338539364,-81.6159557107891
13033,33.084688,-81.601655
13033,33.044399954144396,-81.54396622431389
13033,32.909411,-81.76755299999999
13033,32.953882,-81.857985
13033,32.916776,-82.08133699999999
13033,32.812740999999995,-82.144977
13033,32.803863,-82.213745
13033,32.835772,-82.316512
13033,32.937796,-82.272353
21027,37.8649089758978,-86.6467030578591
21027,37.852857,-86.61521499999999
21027,37.906754,-86.599848
21027,37.902887,-86.509368
21027,37.968227999999996,-86.52517399999999
21027,38.038326999999995,-86.52182499999999
21027,38.0436653088997,-86.4880524671283
21027,37.877002,-86.24277699999999
21027,37.798877999999995,-86.151285
21027,37.593519,-86.27526999999999
21027,37.566514,-86.40974399999999
21027,37.622924,-86.511631
21027,37.56436,-86.59281
21027,37.619068999999996,-86.64063999999999
21027,37.661877,-86.63893499999999
21027,37.66209,-86.625168
21027,37.792848,-86.67787299999999
21027,37.8649089758978,-86.6467030578591
24005,39.457401999999995,-76.8931
24005,39.675882,-76.804304
24005,39.72104814611129,-76.7870971997576
24005,39.721393,-76.71577099999999
24005,39.721458570752695,-76.5694491257313
24005,39.662689,-76.56671
24005,39.543977,-76.532174
24005,39.478414,-76.420896
24005,39.459705,-76.386697
24005,39.421417999999996,-76.373493
24005,39.310106999999995,-76.306579
